"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.corpus_id","Input.file_id","Input.token_id","Input.sentence","Input.token","Input.begin","Input.end","Answer.sentiment.label","Approve","Reject"
"309D674SHZLYFLAQ3R4QAQINUN5CB9","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:28 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:28 PDT 2020","","","3PZDLQMM0TL6DS8NA1GGYHA44QIC2Q","A2QT3PLP9RR3K0","Submitted","Thu Jul 02 03:37:11 PDT 2020","Thu Jul 02 03:39:16 PDT 2020","Sun Jul 05 03:39:16 PDT 2020","","","","125","0% (0/0)","0% (0/0)","0% (0/0)","bible","EZE","28:26:00","They shall dwell securely therein; yes, they shall build houses, and plant vineyards, and shall dwell securely, when I have executed judgments on all those who do them despite all around them; and they shall know that I am Yahweh their God.","vineyards","75","84","Very Easy"
"309D674SHZLYFLAQ3R4QAQINUN5CB9","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:28 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:28 PDT 2020","","","3R8YZBNQ9HIHTUFCLVY6EDGTJL9Q7T","A38OC7U7R8JYLI","Submitted","Thu Jul 02 04:33:34 PDT 2020","Thu Jul 02 04:33:39 PDT 2020","Sun Jul 05 04:33:39 PDT 2020","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","bible","EZE","28:26:00","They shall dwell securely therein; yes, they shall build houses, and plant vineyards, and shall dwell securely, when I have executed judgments on all those who do them despite all around them; and they shall know that I am Yahweh their God.","vineyards","75","84","Very Easy"
"309D674SHZLYFLAQ3R4QAQINUN5CB9","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:28 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:28 PDT 2020","","","3SKEMFQBZ35ZI5M0IV6FWR0FVZK8K3","A2P76QVLSGJR45","Submitted","Thu Jul 02 03:46:20 PDT 2020","Thu Jul 02 03:48:32 PDT 2020","Sun Jul 05 03:48:32 PDT 2020","","","","132","0% (0/0)","0% (0/0)","0% (0/0)","bible","EZE","28:26:00","They shall dwell securely therein; yes, they shall build houses, and plant vineyards, and shall dwell securely, when I have executed judgments on all those who do them despite all around them; and they shall know that I am Yahweh their God.","vineyards","75","84","Very Easy"
"309D674SHZLYFLAQ3R4QAQINUN5CB9","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:28 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:28 PDT 2020","","","3TVRFO09GKF0HC5QB3U8RQUNB80XL5","A1V32PABM8W3KZ","Submitted","Thu Jul 02 04:27:59 PDT 2020","Thu Jul 02 04:28:06 PDT 2020","Sun Jul 05 04:28:06 PDT 2020","","","","7","80% (4/5)","0% (0/0)","0% (0/0)","bible","EZE","28:26:00","They shall dwell securely therein; yes, they shall build houses, and plant vineyards, and shall dwell securely, when I have executed judgments on all those who do them despite all around them; and they shall know that I am Yahweh their God.","vineyards","75","84","Neutral"
"309D674SHZLYFLAQ3R4QAQINUN5CB9","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:28 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:28 PDT 2020","","","3W2LOLRXLBF50A1WH4CFN8VKLR6KRP","A2541C8MY0BYV3","Submitted","Thu Jul 02 03:29:24 PDT 2020","Thu Jul 02 03:29:39 PDT 2020","Sun Jul 05 03:29:39 PDT 2020","","","","15","100% (8/8)","100% (8/8)","0% (0/0)","bible","EZE","28:26:00","They shall dwell securely therein; yes, they shall build houses, and plant vineyards, and shall dwell securely, when I have executed judgments on all those who do them despite all around them; and they shall know that I am Yahweh their God.","vineyards","75","84","Easy"
"309D674SHZLYFLAQ3R4QAQINUN5CB9","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:28 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:28 PDT 2020","","","3YOH7BII097XTHIDQOHPO5KN6XKVKU","A10443E11ZWEHJ","Submitted","Thu Jul 02 03:45:03 PDT 2020","Thu Jul 02 03:45:11 PDT 2020","Sun Jul 05 03:45:11 PDT 2020","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","bible","EZE","28:26:00","They shall dwell securely therein; yes, they shall build houses, and plant vineyards, and shall dwell securely, when I have executed judgments on all those who do them despite all around them; and they shall know that I am Yahweh their God.","vineyards","75","84","Very Easy"
"309D674SHZLYFLAQ3R4QAQINUN5CB9","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:28 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:28 PDT 2020","","","3ZY8KE4ISJ3J4KG83T1MKRWW53BQVG","A171S8E9IFSHH2","Submitted","Thu Jul 02 03:32:34 PDT 2020","Thu Jul 02 03:32:39 PDT 2020","Sun Jul 05 03:32:39 PDT 2020","","","","5","99% (243/245)","100% (17/17)","0% (0/0)","bible","EZE","28:26:00","They shall dwell securely therein; yes, they shall build houses, and plant vineyards, and shall dwell securely, when I have executed judgments on all those who do them despite all around them; and they shall know that I am Yahweh their God.","vineyards","75","84","Easy"
"30EMX9PEVKJFF53G6Q7JOY5V3KZSK2","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:24 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:24 PDT 2020","","","3300DTYQT2H229UM83CCKN8A589EQZ","A2P76QVLSGJR45","Submitted","Thu Jul 02 03:38:37 PDT 2020","Thu Jul 02 03:41:05 PDT 2020","Sun Jul 05 03:41:05 PDT 2020","","","","148","0% (0/0)","0% (0/0)","0% (0/0)","bible","ACT","11:24","For he was a good man, and full of the Holy Spirit and of faith, and many people were added to the Lord.","faith","58","63","Very Easy"
"30EMX9PEVKJFF53G6Q7JOY5V3KZSK2","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:24 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:24 PDT 2020","","","37ZHEEHM6WMPMT9ANKMA15NI9TV737","A2H0VR477QHYO7","Submitted","Thu Jul 02 04:26:42 PDT 2020","Thu Jul 02 04:26:52 PDT 2020","Sun Jul 05 04:26:52 PDT 2020","","","","10","95% (35/37)","0% (0/0)","0% (0/0)","bible","ACT","11:24","For he was a good man, and full of the Holy Spirit and of faith, and many people were added to the Lord.","faith","58","63","Easy"
"30EMX9PEVKJFF53G6Q7JOY5V3KZSK2","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:24 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:24 PDT 2020","","","3F0BG9B9MPNQ2W6YC5F0RZJVIUMY70","A3PXU2ZLEL8WRW","Submitted","Thu Jul 02 03:46:52 PDT 2020","Thu Jul 02 03:47:06 PDT 2020","Sun Jul 05 03:47:06 PDT 2020","","","","14","0% (0/0)","0% (0/0)","0% (0/0)","bible","ACT","11:24","For he was a good man, and full of the Holy Spirit and of faith, and many people were added to the Lord.","faith","58","63","Very Easy"
"30EMX9PEVKJFF53G6Q7JOY5V3KZSK2","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:24 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:24 PDT 2020","","","3JC6VJ2SABJAJAUC86MNQTNSOXOA5N","A10443E11ZWEHJ","Submitted","Thu Jul 02 03:39:57 PDT 2020","Thu Jul 02 03:40:02 PDT 2020","Sun Jul 05 03:40:02 PDT 2020","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","bible","ACT","11:24","For he was a good man, and full of the Holy Spirit and of faith, and many people were added to the Lord.","faith","58","63","Very Easy"
"30EMX9PEVKJFF53G6Q7JOY5V3KZSK2","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:24 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:24 PDT 2020","","","3NPI0JQDAO5JRGB4YLMIJ4I13MATPD","A2QT3PLP9RR3K0","Submitted","Thu Jul 02 03:47:43 PDT 2020","Thu Jul 02 03:50:26 PDT 2020","Sun Jul 05 03:50:26 PDT 2020","","","","163","0% (0/0)","0% (0/0)","0% (0/0)","bible","ACT","11:24","For he was a good man, and full of the Holy Spirit and of faith, and many people were added to the Lord.","faith","58","63","Very Easy"
"30EMX9PEVKJFF53G6Q7JOY5V3KZSK2","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:24 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:24 PDT 2020","","","3P1L2B7AD1PDN3RYAC7C8D3UZ4VOLR","A3CZ9T0BO40T0","Submitted","Thu Jul 02 04:21:29 PDT 2020","Thu Jul 02 04:21:35 PDT 2020","Sun Jul 05 04:21:35 PDT 2020","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","bible","ACT","11:24","For he was a good man, and full of the Holy Spirit and of faith, and many people were added to the Lord.","faith","58","63","Easy"
"30EMX9PEVKJFF53G6Q7JOY5V3KZSK2","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:24 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:24 PDT 2020","","","3PS7W85Z8Z2YZTVXHWQLXEIMYIW9T2","A1ILD5BPLI8X1P","Submitted","Thu Jul 02 04:27:23 PDT 2020","Thu Jul 02 04:27:31 PDT 2020","Sun Jul 05 04:27:31 PDT 2020","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","bible","ACT","11:24","For he was a good man, and full of the Holy Spirit and of faith, and many people were added to the Lord.","faith","58","63","Very Easy"
"30EMX9PEVKJFF53G6Q7JOY5V3KZSK2","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:24 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:24 PDT 2020","","","3RWE2M8QWHAI8M20K4LGV4B16WG0NG","AWWR9PY50W0Z9","Submitted","Thu Jul 02 04:22:17 PDT 2020","Thu Jul 02 04:22:25 PDT 2020","Sun Jul 05 04:22:25 PDT 2020","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","bible","ACT","11:24","For he was a good man, and full of the Holy Spirit and of faith, and many people were added to the Lord.","faith","58","63","Easy"
"30EMX9PEVKJFF53G6Q7JOY5V3KZSK2","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:24 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:24 PDT 2020","","","3WETL7AQWT8AZPVRZR7D3L9MINW35K","A2541C8MY0BYV3","Submitted","Thu Jul 02 03:33:18 PDT 2020","Thu Jul 02 03:33:34 PDT 2020","Sun Jul 05 03:33:34 PDT 2020","","","","16","100% (8/8)","100% (8/8)","0% (0/0)","bible","ACT","11:24","For he was a good man, and full of the Holy Spirit and of faith, and many people were added to the Lord.","faith","58","63","Very Easy"
"30EMX9PEVKJFF53G6Q7JOY5V3KZSK2","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:24 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:24 PDT 2020","","","3YOH7BII097XTHIDQOHPO5KN6XLKVK","A1PBRKFHSF1OF8","Submitted","Thu Jul 02 03:54:37 PDT 2020","Thu Jul 02 03:54:41 PDT 2020","Sun Jul 05 03:54:41 PDT 2020","","","","4","0% (0/2)","0% (0/0)","0% (0/0)","bible","ACT","11:24","For he was a good man, and full of the Holy Spirit and of faith, and many people were added to the Lord.","faith","58","63","Easy"
"30EV7DWJTVV5CCU03S57W1OEJAC6YQ","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:30 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:30 PDT 2020","","","3018Q3ZVOIQZOXSA5DZQTUSOGFGRAL","A3E18P15E4GSG6","Submitted","Thu Jul 02 04:21:21 PDT 2020","Thu Jul 02 04:21:30 PDT 2020","Sun Jul 05 04:21:30 PDT 2020","","","","9","100% (1/1)","0% (0/0)","0% (0/0)","bible","ISA","24:08:00","The mirth of tambourines ceases.","tambourines","13","24","Easy"
"30EV7DWJTVV5CCU03S57W1OEJAC6YQ","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:30 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:30 PDT 2020","","","30MVJZJNHMD4LQZS52CHV8VD0G39JV","A171S8E9IFSHH2","Submitted","Thu Jul 02 04:02:13 PDT 2020","Thu Jul 02 04:03:28 PDT 2020","Sun Jul 05 04:03:28 PDT 2020","","","","75","99% (243/245)","100% (17/17)","0% (0/0)","bible","ISA","24:08:00","The mirth of tambourines ceases.","tambourines","13","24","Difficult"
"30EV7DWJTVV5CCU03S57W1OEJAC6YQ","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:30 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:30 PDT 2020","","","369J354OFDA7C57TZPO2ELCVINC6GB","A2P76QVLSGJR45","Submitted","Thu Jul 02 03:34:59 PDT 2020","Thu Jul 02 03:37:24 PDT 2020","Sun Jul 05 03:37:24 PDT 2020","","","","145","0% (0/0)","0% (0/0)","0% (0/0)","bible","ISA","24:08:00","The mirth of tambourines ceases.","tambourines","13","24","Very Easy"
"30EV7DWJTVV5CCU03S57W1OEJAC6YQ","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:30 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:30 PDT 2020","","","39PAAFCODM0WW080KXVHPW7JPAFVT4","A3CZ9T0BO40T0","Submitted","Thu Jul 02 04:34:23 PDT 2020","Thu Jul 02 04:34:27 PDT 2020","Sun Jul 05 04:34:27 PDT 2020","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","bible","ISA","24:08:00","The mirth of tambourines ceases.","tambourines","13","24","Very Easy"
"30EV7DWJTVV5CCU03S57W1OEJAC6YQ","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:30 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:30 PDT 2020","","","3NG53N1RLVJ0TWJGVNBNS8MEP9Q8P4","A2H0VR477QHYO7","Submitted","Thu Jul 02 03:46:39 PDT 2020","Thu Jul 02 03:46:53 PDT 2020","Sun Jul 05 03:46:53 PDT 2020","","","","14","95% (35/37)","0% (0/0)","0% (0/0)","bible","ISA","24:08:00","The mirth of tambourines ceases.","tambourines","13","24","Difficult"
"30EV7DWJTVV5CCU03S57W1OEJAC6YQ","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:30 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:30 PDT 2020","","","3PEIJLRY6TTGS6HPFH1A01B39F4WXX","AWWR9PY50W0Z9","Submitted","Thu Jul 02 04:25:10 PDT 2020","Thu Jul 02 04:25:25 PDT 2020","Sun Jul 05 04:25:25 PDT 2020","","","","15","0% (0/0)","0% (0/0)","0% (0/0)","bible","ISA","24:08:00","The mirth of tambourines ceases.","tambourines","13","24","Easy"
"30EV7DWJTVV5CCU03S57W1OEJAC6YQ","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:30 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:30 PDT 2020","","","3Q5C1WP23M1EPMHCCNTUFSUPK3K15S","A10443E11ZWEHJ","Submitted","Thu Jul 02 04:00:30 PDT 2020","Thu Jul 02 04:00:38 PDT 2020","Sun Jul 05 04:00:38 PDT 2020","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","bible","ISA","24:08:00","The mirth of tambourines ceases.","tambourines","13","24","Easy"
"30EV7DWJTVV5CCU03S57W1OEJAC6YQ","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:30 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:30 PDT 2020","","","3RJSC4XJ10UEIXWUG4PU1NBFFBD50S","A2QT3PLP9RR3K0","Submitted","Thu Jul 02 03:50:28 PDT 2020","Thu Jul 02 03:52:29 PDT 2020","Sun Jul 05 03:52:29 PDT 2020","","","","121","0% (0/0)","0% (0/0)","0% (0/0)","bible","ISA","24:08:00","The mirth of tambourines ceases.","tambourines","13","24","Difficult"
"30EV7DWJTVV5CCU03S57W1OEJAC6YQ","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:30 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:30 PDT 2020","","","3VAR3R6G1P1I8W7FGNY838HOF4W8OP","A1TW2BZRRS874Z","Submitted","Thu Jul 02 04:17:40 PDT 2020","Thu Jul 02 04:17:58 PDT 2020","Sun Jul 05 04:17:58 PDT 2020","","","","18","0% (0/0)","0% (0/0)","0% (0/0)","bible","ISA","24:08:00","The mirth of tambourines ceases.","tambourines","13","24","Very Difficult"
"30EV7DWJTVV5CCU03S57W1OEJAC6YQ","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:30 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:30 PDT 2020","","","3Z4AIRP3C6DNR51MITCP7BL9D2U1X2","A1PBRKFHSF1OF8","Submitted","Thu Jul 02 04:03:10 PDT 2020","Thu Jul 02 04:03:15 PDT 2020","Sun Jul 05 04:03:15 PDT 2020","","","","5","0% (0/2)","0% (0/0)","0% (0/0)","bible","ISA","24:08:00","The mirth of tambourines ceases.","tambourines","13","24","Easy"
"30OITAWPBQ368069RZ4VUBKDJF79H5","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:26 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:26 PDT 2020","","","31JLPPHS2UUW7Z19463CCR9DZI3O3C","A2QT3PLP9RR3K0","Submitted","Thu Jul 02 04:09:30 PDT 2020","Thu Jul 02 04:11:31 PDT 2020","Sun Jul 05 04:11:31 PDT 2020","","","","121","0% (0/0)","0% (0/0)","0% (0/0)","bible","ISA","40:23:00","who brings princes to nothing; who makes the judges of the earth like meaningless.","judges","45","51","Very Easy"
"30OITAWPBQ368069RZ4VUBKDJF79H5","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:26 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:26 PDT 2020","","","31QNSG6A5RTBNQFGZ1H6SMVTPFN78Z","A1L2N1X8U8Z3W7","Submitted","Thu Jul 02 04:27:07 PDT 2020","Thu Jul 02 04:27:33 PDT 2020","Sun Jul 05 04:27:33 PDT 2020","","","","26","88% (46/52)","0% (0/0)","0% (0/0)","bible","ISA","40:23:00","who brings princes to nothing; who makes the judges of the earth like meaningless.","judges","45","51","Easy"
"30OITAWPBQ368069RZ4VUBKDJF79H5","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:26 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:26 PDT 2020","","","354P56DE9K3T6AUPDZNB9DVU19U7SZ","A2H0VR477QHYO7","Submitted","Thu Jul 02 04:28:31 PDT 2020","Thu Jul 02 04:28:39 PDT 2020","Sun Jul 05 04:28:39 PDT 2020","","","","8","95% (35/37)","0% (0/0)","0% (0/0)","bible","ISA","40:23:00","who brings princes to nothing; who makes the judges of the earth like meaningless.","judges","45","51","Neutral"
